Series_reference,Period,Data_value,Profit,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFC1CT,2005.06,1861.274,12252,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2005.09,1805.233,23850,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2005.12,1729.776,14036,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2006.03,1679.071,17051,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2006.06,1670.075,378,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2006.09,1664.234,25776,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2006.12,1715.166,21725,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2007.03,1790.463,13125,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2007.06,1874.034,30896,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2007.09,1916.334,26402,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2007.12,1881.468,1067,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2008.03,1770.168,13200,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2008.06,1648.519,309,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2008.09,1522.064,27469,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2008.12,1389.197,27286,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2009.03,1358.232,25182,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2009.06,1391.649,15841,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2009.09,1437.278,32567,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2009.12,1509.223,26328,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2010.03,1562.181,32319,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2010.06,1557.7,10861,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2010.09,1630.623,23538,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2010.12,1691.501,4316,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2011.03,1666.062,29847,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2011.06,1615.043,16066,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2011.09,1578.899,28434,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2011.12,1607.492,5276,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2012.03,1698.07,14968,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2012.06,1756.035,28297,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2012.09,1756.186,30879,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2012.12,1763.864,15633,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2013.03,1796.868,16677,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2013.06,1883.825,652,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2013.09,1962.281,5505,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2013.12,2024.386,28908,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2014.03,2073.951,23496,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2014.06,2118.291,19303,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2014.09,2134.63,1523,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2014.12,2151.676,26913,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2015.03,2157.935,8929,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2015.06,2163.094,6065,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2015.09,2212.18,368,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2015.12,2259.937,35866,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2016.03,2268.654,7579,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2016.06,2334.131,6863,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2016.09,2425.826,21833,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2016.12,2495.23,28697,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2017.03,2598.036,23634,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2017.06,2655.858,25120,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2017.09,2670.824,4383,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2017.12,2694.879,8046,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2018.03,2745.136,6573,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2018.06,2785.04,34590,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2018.09,2806.584,27800,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2018.12,2803.109,23497,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2019.03,2782.857,23268,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2019.06,2763.232,30639,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2019.09,2795.58,13019,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2019.12,2778.335,35676,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC1CT,2020.03,2689.469,24561,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFC9CA,1995.03,615.76,20135,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Total stocks,Current prices,Unadjusted,
